id,subfolder,target,Number,Degree,Case,Gender,Variant
viral/deu_news_2020_1M-sentences.txt/11932193,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/12766084,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/13250946,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Dat',)]",[],[]
viral/deu_news_2020_1M-sentences.txt/14551574,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/15034189,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2020_1M-sentences.txt/15181628,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/15346649,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/15346920,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/15776686,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/15820416,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/15901926,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/16295596,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/17137451,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/17894942,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/18281077,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/18282397,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/18497708,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/18556376,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/18671555,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2020_1M-sentences.txt/18723125,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/18782539,2016-2020,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]","[('Gen',)]",[],[]
viral/deu_news_2020_1M-sentences.txt/19791603,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/19919059,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/225762,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2021_1M-sentences.txt/435925,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/617026,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/1052642,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/1070116,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/1440966,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/1908000,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2021_1M-sentences.txt/2138832,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/2516049,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/3273764,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/3509913,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/3588191,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/3719502,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2021_1M-sentences.txt/4209623,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/4368177,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/4368270,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/4368309,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/5252270,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/5847681,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/5965195,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/6293957,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/6309176,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/7342252,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/7381947,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2021_1M-sentences.txt/7657138,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/7756863,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/7923747,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/7931042,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2021_1M-sentences.txt/8123431,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/8155368,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/9528756,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/9537155,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/9547367,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/9547416,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/9547866,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/9547963,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/10065250,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/10662607,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/10768023,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2021_1M-sentences.txt/11448713,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2021_1M-sentences.txt/11730002,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2021_1M-sentences.txt/12065694,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/12232489,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/12363758,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/12548221,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/12653681,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/12653693,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/12693269,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/12936429,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2021_1M-sentences.txt/13026386,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/13222215,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/13262903,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/13447162,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/13581025,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/13716925,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2021_1M-sentences.txt/14426471,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2021_1M-sentences.txt/14576942,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Nom',)]",[],[]
viral/deu_news_2021_1M-sentences.txt/14716709,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/14890555,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/14939746,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/15202428,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/15317058,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2021_1M-sentences.txt/15936172,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Nom',)]","[('Masc',)]",[]
viral/deu_news_2021_1M-sentences.txt/16269948,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/16404568,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/16609560,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/17019732,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/17545391,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/17642352,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/17766587,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/18138199,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/18270365,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/18414539,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/18574168,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Nom',)]","[('Masc',)]",[]
viral/deu_news_2021_1M-sentences.txt/18574206,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2021_1M-sentences.txt/18574216,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2021_1M-sentences.txt/19122882,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2021_1M-sentences.txt/19211622,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Nom',)]","[('Masc',)]",[]
viral/deu_news_2021_1M-sentences.txt/19601818,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2021_1M-sentences.txt/19953627,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2022_1M-sentences.txt/271076,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/278021,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/346814,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/1076754,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2022_1M-sentences.txt/1670237,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/2519774,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]","[('Gen',)]",[],[]
viral/deu_news_2022_1M-sentences.txt/3832205,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/3841567,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2022_1M-sentences.txt/3910104,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/3984796,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4185984,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4306882,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4325394,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4325403,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4325501,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4325553,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4325563,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4325573,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4325661,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4325678,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4326231,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/4402545,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/4607653,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2022_1M-sentences.txt/4969141,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/5456640,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/5989753,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/6337645,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/6386678,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2022_1M-sentences.txt/6433971,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/6440960,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/6574037,2021-2025,"[('viral/ADJ',)]",[],[],"[('Dat',)]",[],[]
viral/deu_news_2022_1M-sentences.txt/6997050,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/7413122,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/7739748,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/7902071,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/8143975,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/8261035,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/8436218,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/8518467,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/8871561,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/8948331,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/9025413,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/9042776,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/9407590,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/9456996,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/9461777,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/9569689,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/9675435,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/10205792,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/10705095,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/11156292,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/11509593,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/12335032,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/12894403,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/13157355,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/13187812,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/13447915,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/13893852,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/14026157,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/15454524,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/16042685,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2022_1M-sentences.txt/16672576,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/16692118,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/16762561,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/17289175,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/17323597,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2022_1M-sentences.txt/17442097,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/17512530,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/17572375,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/18436024,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/18436970,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/18545661,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2022_1M-sentences.txt/20003083,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/20069463,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2022_1M-sentences.txt/20217299,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2022_1M-sentences.txt/20437368,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/219412,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/277455,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/415951,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/481619,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2023_1M-sentences.txt/1617600,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/1638250,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/1668227,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/1697775,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/2190987,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2023_1M-sentences.txt/2350395,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/2364063,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/3579365,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4290988,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4291018,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4291034,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4291041,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4291237,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4291384,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
